area_id,area_name,work_order,monster_id,monster_name,skill_id,skill_name,skill_type,pivot,targeting_range,impact_radius,impact_delay,effect_role,current_use,current_field_or_layer,current_resource,production_decision,required_file_set,frame_count,canvas,frame_seconds,total_seconds,playback_mode,direction_and_engine_motion,future_target,consolidation_strategy,runtime_use,unresolved,evidence,baseline_current_evidence,approved_target_ruid,approved_frame_sprite_ruids,source_path,output_path,preview_reference_files,approval_evidence,approval_status
area_02,페리온,001,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,CAST_VFX,true,layer_ruids,"L1:05113e9dc86448cb8581731824106d75 animationclip/clip delay=0s duration=0.65s scale=0.8 offset=(0,-0.06)wu drift=(0,0)wu/s; L2:86734a2715504c10b1e50ae810609e25 animationclip/clip delay=0.12s duration=0.72s scale=0.9 offset=(0,-0.06)wu drift=(0,0)wu/s",NEW_ART,CAST/001_m_stone_golem_s_mon_stone_CAST_F00.png..._CAST_F07.png,8,256x256 RGBA,0.10,0.8,non-loop one-shot,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,layer_ruids,COMPOSITE_BAKED_ONE_CLIP: preserve L1..Ln relative delay/offset/drift rhythm inside one accepted local-canvas clip; final layer metadata becomes one primary layer after approval,true,none,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,001,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,PROJECTILE,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,001,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,HIT_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none; no dedicated hit/impact visual field or Spawn call in current common projectile path,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,001,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none; defense mechanics may persist but current visual is one-shot CAST only,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,001,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,002,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,ICON,true,icon_ruid,b03001aaa4cf4dfe82d34a48c58cb342,NEW_ART,ICON/002_m_axe_stump_s_mon_axe_stump_ICON.png,1,256x256 RGBA,static,static,static,none,icon_ruid,n/a,ui,none,SkillTable.icon_ruid,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,002,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,CAST_VFX,true,layer_ruids,"L1:0207c85c05dd4c4eac12f9ee735d0545 animationclip/clip delay=0s duration=0.55s scale=0.7 offset=(0.05,0)wu drift=(0.3,0)wu/s; L2:997628810df4448f9e534bc426d6794a animationclip/clip delay=0.14s duration=0.48s scale=0.62 offset=(0.65,0)wu drift=(0,0)wu/s",NEW_ART,CAST/002_m_axe_stump_s_mon_axe_stump_CAST_F00.png..._CAST_F07.png,8,384x384 RGBA,0.10,0.8,non-loop one-shot,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,layer_ruids,COMPOSITE_BAKED_ONE_CLIP: preserve L1..Ln relative delay/offset/drift rhythm inside one accepted local-canvas clip; final layer metadata becomes one primary layer after approval,true,none,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,002,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,PROJECTILE,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,002,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,HIT_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none; no dedicated hit/impact visual field or Spawn call in current common projectile path,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,002,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none; defense mechanics may persist but current visual is one-shot CAST only,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,002,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,003,m_dark_axe_stump,다크 엑스텀프,s_mon_dark_axe_stump,어둠의 뿌리,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,ICON,true,icon_ruid,0fbbe12552664c5f87944ff56a630178,NEW_ART,ICON/003_m_dark_axe_stump_s_mon_dark_axe_stump_ICON.png,1,256x256 RGBA,static,static,static,none,icon_ruid,n/a,ui,none,SkillTable.icon_ruid,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,003,m_dark_axe_stump,다크 엑스텀프,s_mon_dark_axe_stump,어둠의 뿌리,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,CAST_VFX,true,layer_ruids,"L1:a77ea54c400e4b56a44ed05091a0ae53 animationclip/clip delay=0s duration=0.82s scale=0.82 offset=(-0.28,-0.12)wu drift=(0,0)wu/s; L2:a77ea54c400e4b56a44ed05091a0ae53 animationclip/clip delay=0.12s duration=0.82s scale=0.82 offset=(0.28,-0.12)wu drift=(0,0)wu/s",NEW_ART,CAST/003_m_dark_axe_stump_s_mon_dark_axe_stump_CAST_F00.png..._CAST_F07.png,8,384x384 RGBA,0.10,0.8,non-loop one-shot,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,layer_ruids,COMPOSITE_BAKED_ONE_CLIP: preserve L1..Ln relative delay/offset/drift rhythm inside one accepted local-canvas clip; final layer metadata becomes one primary layer after approval,true,none,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,003,m_dark_axe_stump,다크 엑스텀프,s_mon_dark_axe_stump,어둠의 뿌리,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,PROJECTILE,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,003,m_dark_axe_stump,다크 엑스텀프,s_mon_dark_axe_stump,어둠의 뿌리,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,HIT_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none; no dedicated hit/impact visual field or Spawn call in current common projectile path,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,003,m_dark_axe_stump,다크 엑스텀프,s_mon_dark_axe_stump,어둠의 뿌리,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none; defense mechanics may persist but current visual is one-shot CAST only,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,003,m_dark_axe_stump,다크 엑스텀프,s_mon_dark_axe_stump,어둠의 뿌리,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,004,m_wild_boar,와일드보어,s_mon_wild_boar,저돌 맹진,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,ICON,true,icon_ruid,b656b6744e204375a345782b5119aea2,NEW_ART,ICON/004_m_wild_boar_s_mon_wild_boar_ICON.png,1,256x256 RGBA,static,static,static,none,icon_ruid,n/a,ui,none,SkillTable.icon_ruid,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,004,m_wild_boar,와일드보어,s_mon_wild_boar,저돌 맹진,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,CAST_VFX,true,layer_ruids,"L1:0207c85c05dd4c4eac12f9ee735d0545 animationclip/clip delay=0s duration=0.55s scale=0.75 offset=(-0.15,-0.15)wu drift=(0,0)wu/s; L2:79c9b3b094dd49eda90e80d178f0ff28 animationclip/clip delay=0.16s duration=0.65s scale=0.7 offset=(0.55,-0.12)wu drift=(0,0)wu/s",NEW_ART,CAST/004_m_wild_boar_s_mon_wild_boar_CAST_F00.png..._CAST_F07.png,8,256x256 RGBA,0.10,0.8,non-loop one-shot,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,layer_ruids,COMPOSITE_BAKED_ONE_CLIP: preserve L1..Ln relative delay/offset/drift rhythm inside one accepted local-canvas clip; final layer metadata becomes one primary layer after approval,true,none,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,004,m_wild_boar,와일드보어,s_mon_wild_boar,저돌 맹진,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,PROJECTILE,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,004,m_wild_boar,와일드보어,s_mon_wild_boar,저돌 맹진,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,HIT_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none; no dedicated hit/impact visual field or Spawn call in current common projectile path,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,004,m_wild_boar,와일드보어,s_mon_wild_boar,저돌 맹진,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none; defense mechanics may persist but current visual is one-shot CAST only,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,004,m_wild_boar,와일드보어,s_mon_wild_boar,저돌 맹진,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,005,m_iron_hog,아이언 호그,s_mon_iron_hog,강철 발굽,패시브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,ICON,true,icon_ruid,da712fe9654b4ea2940cee669043bceb,NEW_ART,ICON/005_m_iron_hog_s_mon_iron_hog_ICON.png,1,256x256 RGBA,static,static,static,none,icon_ruid,n/a,ui,none,SkillTable.icon_ruid,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,005,m_iron_hog,아이언 호그,s_mon_iron_hog,강철 발굽,패시브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,CAST_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,005,m_iron_hog,아이언 호그,s_mon_iron_hog,강철 발굽,패시브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,PROJECTILE,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,005,m_iron_hog,아이언 호그,s_mon_iron_hog,강철 발굽,패시브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,HIT_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none; no dedicated hit/impact visual field or Spawn call in current common projectile path,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,005,m_iron_hog,아이언 호그,s_mon_iron_hog,강철 발굽,패시브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none; defense mechanics may persist but current visual is one-shot CAST only,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,005,m_iron_hog,아이언 호그,s_mon_iron_hog,강철 발굽,패시브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,REFERENCE_VFX,input_reference_only,reference source; not runtime field,INPUT design reference,NEW_ART,REFERENCE/005_m_iron_hog_s_mon_iron_hog_REFERENCE_F00.png..._REFERENCE_F05.png,6,256x256 RGBA,0.10,0.6000000000000001,preview-only non-loop,preview only; no engine motion/FlipX contract,none,preview/reference only; never auto-import as CAST,false,none,passive execution has no PlayCast; V2.2 REFERENCE_VFX scope,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,006,m_skeleton_commander,스켈레톤 지휘관,s_mon_skeleton_commander,뼈 무덤,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,ICON,true,icon_ruid,637abac61bd14f788b157d6aaf1fa08f,NEW_ART,ICON/006_m_skeleton_commander_s_mon_skeleton_commander_ICON.png,1,256x256 RGBA,static,static,static,none,icon_ruid,n/a,ui,none,SkillTable.icon_ruid,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,006,m_skeleton_commander,스켈레톤 지휘관,s_mon_skeleton_commander,뼈 무덤,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,CAST_VFX,true,layer_ruids,"L1:db2b67de20f5418cb7b5050ce0641df1 animationclip/clip delay=0s duration=0.58s scale=0.55 offset=(0,-0.08)wu drift=(0,0)wu/s; L2:05113e9dc86448cb8581731824106d75 animationclip/clip delay=0.1s duration=0.62s scale=0.75 offset=(-0.25,-0.05)wu drift=(0,0)wu/s; L3:997628810df4448f9e534bc426d6794a animationclip/clip delay=0.18s duration=0.5s scale=0.6 offset=(0.25,0)wu drift=(0,0)wu/s",NEW_ART,CAST/006_m_skeleton_commander_s_mon_skeleton_commander_CAST_F00.png..._CAST_F07.png,8,384x384 RGBA,0.10,0.8,non-loop one-shot,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,layer_ruids,COMPOSITE_BAKED_ONE_CLIP: preserve L1..Ln relative delay/offset/drift rhythm inside one accepted local-canvas clip; final layer metadata becomes one primary layer after approval,true,none,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,006,m_skeleton_commander,스켈레톤 지휘관,s_mon_skeleton_commander,뼈 무덤,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,PROJECTILE,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,006,m_skeleton_commander,스켈레톤 지휘관,s_mon_skeleton_commander,뼈 무덤,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,HIT_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none; no dedicated hit/impact visual field or Spawn call in current common projectile path,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,006,m_skeleton_commander,스켈레톤 지휘관,s_mon_skeleton_commander,뼈 무덤,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none; defense mechanics may persist but current visual is one-shot CAST only,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,006,m_skeleton_commander,스켈레톤 지휘관,s_mon_skeleton_commander,뼈 무덤,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,007,m_fire_boar,파이어보어,s_mon_fire_boar,화염 돌풍,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,ICON,true,icon_ruid,f960bb921fb44bea91c95ea6b95f1d85,NEW_ART,ICON/007_m_fire_boar_s_mon_fire_boar_ICON.png,1,256x256 RGBA,static,static,static,none,icon_ruid,n/a,ui,none,SkillTable.icon_ruid,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,007,m_fire_boar,파이어보어,s_mon_fire_boar,화염 돌풍,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,CAST_VFX,true,layer_ruids,"L1:0207c85c05dd4c4eac12f9ee735d0545 animationclip/clip delay=0s duration=0.52s scale=0.45 offset=(-0.15,-0.15)wu drift=(0,0)wu/s; L2:a610b14bbc55477cbc78777a5a2e7ed1 animationclip/clip delay=0.1s duration=0.7s scale=0.95 offset=(0.25,0)wu drift=(0,0)wu/s",NEW_ART,CAST/007_m_fire_boar_s_mon_fire_boar_CAST_F00.png..._CAST_F07.png,8,384x384 RGBA,0.10,0.8,non-loop one-shot,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,layer_ruids,COMPOSITE_BAKED_ONE_CLIP: preserve L1..Ln relative delay/offset/drift rhythm inside one accepted local-canvas clip; final layer metadata becomes one primary layer after approval,true,none,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,007,m_fire_boar,파이어보어,s_mon_fire_boar,화염 돌풍,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,PROJECTILE,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,007,m_fire_boar,파이어보어,s_mon_fire_boar,화염 돌풍,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,HIT_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none; no dedicated hit/impact visual field or Spawn call in current common projectile path,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,007,m_fire_boar,파이어보어,s_mon_fire_boar,화염 돌풍,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none; defense mechanics may persist but current visual is one-shot CAST only,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,007,m_fire_boar,파이어보어,s_mon_fire_boar,화염 돌풍,액티브,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,008,m_stumpy,스텀피,s_mon_stumpy,고목의 생기탄,액티브,"normalized (0.5,0.5); no autocrop/recenter",5,0.8,0.35,ICON,true,icon_ruid,383249b0f9254764aa758b1bcc9bfee9,NEW_ART,ICON/008_m_stumpy_s_mon_stumpy_ICON.png,1,256x256 RGBA,static,static,static,none,icon_ruid,n/a,ui,none,SkillTable.icon_ruid,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,008,m_stumpy,스텀피,s_mon_stumpy,고목의 생기탄,액티브,"normalized (0.5,0.5); no autocrop/recenter",5,0.8,0.35,CAST_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,008,m_stumpy,스텀피,s_mon_stumpy,고목의 생기탄,액티브,"normalized (0.5,0.5); no autocrop/recenter",5,0.8,0.35,PROJECTILE,true,projectile_ruid,c6b3f052e977479ea5ad5329ce0981ca,NEW_ART,PROJECTILE/008_m_stumpy_s_mon_stumpy_PROJECTILE_F00.png..._PROJECTILE_F03.png,4,512x512 RGBA,0.08,0.32,non-loop complete playback within 0.35s entity lifetime,art direction-neutral/local form only; engine translates caster+h to target+h and applies ZRotation; no PROJECTILE FlipX or travel-direction alignment,projectile_ruid,independent from CAST; do not merge,true,import must author AnimationClip non-loop at 0.08s/frame; Maker runtime not run,SkillTable.projectile_ruid; SkillEffect.mlua:149-194; SkillProjectile.mlua:39-81; GameBalance projectile_seconds=0.35,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
area_02,페리온,008,m_stumpy,스텀피,s_mon_stumpy,고목의 생기탄,액티브,"normalized (0.5,0.5); no autocrop/recenter",5,0.8,0.35,HIT_VFX,false,none,,NO_RUNTIME_ROLE,none,0,n/a,n/a,n/a,n/a,n/a,none,n/a,false,none; no dedicated hit/impact visual field or Spawn call in current common projectile path,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
