area_id,monster_id,skill_id,skill_type,effect_role,current_field,current_layer,current_ruid,decision,new_file_set,target_field,target_layer,attach_to,player_behavior,monster_behavior,delay_seconds,duration_seconds,loop,frame_timing,coordinate_unit,direction,flip_x,scale,pivot,offset,image_internal_vs_engine,source_evidence,notes,generation_required,runtime_use,targeting_range,monster_targeting_range,impact_radius,impact_delay,max_targets,contract_status
area_02,m_wild_boar,s_mon_wild_boar,액티브,IMPACT_CAST_VFX,layer_ruids,visual stack L1..L2,0207c85c05dd4c4eac12f9ee735d0545|79c9b3b094dd49eda90e80d178f0ff28,REPLACE_PLANNED,VFX/F00... -> accepted AnimationClip,layer_ruids,replace visual stack as one accepted primary clip; do not duplicate across old layers automatically,caster at PlayCast time,"플레이어: 8방향으로 5.0wu를 0.2초 이동하고 계산 도착점에서 피해 판정; 직후 CAST는 서버가 보는 시전자 위치에 부착되어 계산 도착점과 일치가 보장되지 않음. 몬스터: dash_distance 분기 없이 즉시 시전자 중심 원형 판정 후 명중 시 CAST. L1 0207c85c05dd4c4eac12f9ee735d0545 animationclip/clip delay=0s duration=0.55s scale=0.75 offset=(-0.15,-0.15)wu drift=(0,0)wu/s; L2 79c9b3b094dd49eda90e80d178f0ff28 animationclip/clip delay=0.16s duration=0.65s scale=0.7 offset=(0.55,-0.12)wu drift=(0,0)wu/s","플레이어: 8방향으로 5.0wu를 0.2초 이동하고 계산 도착점에서 피해 판정; 직후 CAST는 서버가 보는 시전자 위치에 부착되어 계산 도착점과 일치가 보장되지 않음. 몬스터: dash_distance 분기 없이 즉시 시전자 중심 원형 판정 후 명중 시 CAST. L1 0207c85c05dd4c4eac12f9ee735d0545 animationclip/clip delay=0s duration=0.55s scale=0.75 offset=(-0.15,-0.15)wu drift=(0,0)wu/s; L2 79c9b3b094dd49eda90e80d178f0ff28 animationclip/clip delay=0.16s duration=0.65s scale=0.7 offset=(0.55,-0.12)wu drift=(0,0)wu/s",0 planned primary clip,0.80,false,8 frames × 0.10s; same 256×256 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,right-authored; role contract controls use,defense=false; attack based on player look/monster hit target,UNRESOLVED_IMPORT_PREVIEW,"(0.5,0.5) planned registration pivot; no autocrop/recenter",preserve current gameplay origin; final visual offset unresolved until labeled preview,"local build-up/impact only; layer drift, dash, projectile translation remain engine-owned",runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,old layers remain KEEP until art approval; exact final scale/offset is not invented in INPUT,true,true,n/a,n/a,n/a,n/a,n/a,READY
area_02,m_wild_boar,s_mon_wild_boar,액티브,CURRENT_CAST_LAYER,layer_ruids,L1,0207c85c05dd4c4eac12f9ee735d0545,KEEP,none until approved replacement,layer_ruids,L1,caster,current layer recipe,current layer recipe,0,0.55,false,8 frames × 0.10s; same 256×256 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine FlipX by caster/target,SkillEffect.SpawnLayer,0.75,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(-0.15,-0.15) world unit","engine drift (0,0) world unit/s",runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,기존 리소스는 신규 아트 승인·반입 전까지 유지,false,true,n/a,n/a,n/a,n/a,n/a,READY
area_02,m_wild_boar,s_mon_wild_boar,액티브,CURRENT_CAST_LAYER,layer_ruids,L2,79c9b3b094dd49eda90e80d178f0ff28,KEEP,none until approved replacement,layer_ruids,L2,map entity spawned at caster position sampled when delayed SpawnLayer executes,current layer recipe,current layer recipe,0.16,0.65,false,8 frames × 0.10s; same 256×256 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine FlipX by caster/target,SkillEffect.SpawnLayer,0.7,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(0.55,-0.12) world unit",position sampled at execution; after spawn map entity applies configured drift and does not follow caster,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,기존 리소스는 신규 아트 승인·반입 전까지 유지,false,true,n/a,n/a,n/a,n/a,n/a,READY
area_02,m_wild_boar,s_mon_wild_boar,액티브,ICON,icon_ruid,UI,b656b6744e204375a345782b5119aea2,REPLACE_PLANNED,ICON/icon.png 256×256 RGBA,icon_ruid,UI icon,UI,inventory/skill UI,not world VFX,n/a,static,false,8 frames × 0.10s; same 256×256 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,none,false,UI layout controlled,"(0.5,0.5) planned registration pivot; no autocrop/recenter",UI layout controlled,static centered motif,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,VFX와 색·질감 언어 일치; 몬스터 원본을 그대로 복사하지 않음,true,ui,n/a,n/a,n/a,n/a,n/a,READY
area_02,m_iron_hog,s_mon_iron_hog,패시브,REFERENCE_VFX,none,none,,REFERENCE_ONLY,VFX/F00... (preview/reference only),none,none,not runtime,inventory ownership applies stat; no CAST,no passive CAST path,n/a,preview only,false,6 frames × 0.10s; same 256×256 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,art reference only,n/a,n/a,"(0.5,0.5) planned registration pivot; no autocrop/recenter",n/a,reference animation only; never auto-import,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,현행 런타임 VFX 없음,true,false,n/a,n/a,n/a,n/a,n/a,READY
area_02,m_iron_hog,s_mon_iron_hog,패시브,ICON,icon_ruid,UI,da712fe9654b4ea2940cee669043bceb,REPLACE_PLANNED,ICON/icon.png 256×256 RGBA,icon_ruid,UI icon,UI,inventory/skill UI,not world VFX,n/a,static,false,6 frames × 0.10s; same 256×256 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,none,false,UI layout controlled,"(0.5,0.5) planned registration pivot; no autocrop/recenter",UI layout controlled,static centered motif,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,VFX와 색·질감 언어 일치; 몬스터 원본을 그대로 복사하지 않음,true,ui,n/a,n/a,n/a,n/a,n/a,READY
area_02,m_skeleton_commander,s_mon_skeleton_commander,액티브,CAST_VFX,layer_ruids,visual stack L1..L3,db2b67de20f5418cb7b5050ce0641df1|05113e9dc86448cb8581731824106d75|997628810df4448f9e534bc426d6794a,REPLACE_PLANNED,VFX/F00... -> accepted AnimationClip,layer_ruids,replace visual stack as one accepted primary clip; do not duplicate across old layers automatically,caster at PlayCast time,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 db2b67de20f5418cb7b5050ce0641df1 animationclip/clip delay=0s duration=0.58s scale=0.55 offset=(0,-0.08)wu drift=(0,0)wu/s; L2 05113e9dc86448cb8581731824106d75 animationclip/clip delay=0.1s duration=0.62s scale=0.75 offset=(-0.25,-0.05)wu drift=(0,0)wu/s; L3 997628810df4448f9e534bc426d6794a animationclip/clip delay=0.18s duration=0.5s scale=0.6 offset=(0.25,0)wu drift=(0,0)wu/s","플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 db2b67de20f5418cb7b5050ce0641df1 animationclip/clip delay=0s duration=0.58s scale=0.55 offset=(0,-0.08)wu drift=(0,0)wu/s; L2 05113e9dc86448cb8581731824106d75 animationclip/clip delay=0.1s duration=0.62s scale=0.75 offset=(-0.25,-0.05)wu drift=(0,0)wu/s; L3 997628810df4448f9e534bc426d6794a animationclip/clip delay=0.18s duration=0.5s scale=0.6 offset=(0.25,0)wu drift=(0,0)wu/s",0 planned primary clip,0.80,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,right-authored; role contract controls use,defense=false; attack based on player look/monster hit target,UNRESOLVED_IMPORT_PREVIEW,"(0.5,0.5) planned registration pivot; no autocrop/recenter",preserve current gameplay origin; final visual offset unresolved until labeled preview,"local build-up/impact only; layer drift, dash, projectile translation remain engine-owned",runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,old layers remain KEEP until art approval; exact final scale/offset is not invented in INPUT,true,true,n/a,n/a,n/a,n/a,n/a,READY
area_02,m_skeleton_commander,s_mon_skeleton_commander,액티브,CURRENT_CAST_LAYER,layer_ruids,L1,db2b67de20f5418cb7b5050ce0641df1,KEEP,none until approved replacement,layer_ruids,L1,caster,current layer recipe,current layer recipe,0,0.58,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine FlipX by caster/target,SkillEffect.SpawnLayer,0.55,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(0,-0.08) world unit","engine drift (0,0) world unit/s",runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,기존 리소스는 신규 아트 승인·반입 전까지 유지,false,true,n/a,n/a,n/a,n/a,n/a,READY
area_02,m_skeleton_commander,s_mon_skeleton_commander,액티브,CURRENT_CAST_LAYER,layer_ruids,L2,05113e9dc86448cb8581731824106d75,KEEP,none until approved replacement,layer_ruids,L2,map entity spawned at caster position sampled when delayed SpawnLayer executes,current layer recipe,current layer recipe,0.1,0.62,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine FlipX by caster/target,SkillEffect.SpawnLayer,0.75,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(-0.25,-0.05) world unit",position sampled at execution; after spawn map entity applies configured drift and does not follow caster,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,기존 리소스는 신규 아트 승인·반입 전까지 유지,false,true,n/a,n/a,n/a,n/a,n/a,READY
area_02,m_skeleton_commander,s_mon_skeleton_commander,액티브,CURRENT_CAST_LAYER,layer_ruids,L3,997628810df4448f9e534bc426d6794a,KEEP,none until approved replacement,layer_ruids,L3,map entity spawned at caster position sampled when delayed SpawnLayer executes,current layer recipe,current layer recipe,0.18,0.5,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine FlipX by caster/target,SkillEffect.SpawnLayer,0.6,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(0.25,0) world unit",position sampled at execution; after spawn map entity applies configured drift and does not follow caster,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,기존 리소스는 신규 아트 승인·반입 전까지 유지,false,true,n/a,n/a,n/a,n/a,n/a,READY
area_02,m_skeleton_commander,s_mon_skeleton_commander,액티브,ICON,icon_ruid,UI,637abac61bd14f788b157d6aaf1fa08f,REPLACE_PLANNED,ICON/icon.png 256×256 RGBA,icon_ruid,UI icon,UI,inventory/skill UI,not world VFX,n/a,static,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,none,false,UI layout controlled,"(0.5,0.5) planned registration pivot; no autocrop/recenter",UI layout controlled,static centered motif,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,VFX와 색·질감 언어 일치; 몬스터 원본을 그대로 복사하지 않음,true,ui,n/a,n/a,n/a,n/a,n/a,READY
area_02,m_fire_boar,s_mon_fire_boar,액티브,CAST_VFX,layer_ruids,visual stack L1..L2,0207c85c05dd4c4eac12f9ee735d0545|a610b14bbc55477cbc78777a5a2e7ed1,REPLACE_PLANNED,VFX/F00... -> accepted AnimationClip,layer_ruids,replace visual stack as one accepted primary clip; do not duplicate across old layers automatically,caster at PlayCast time,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 0207c85c05dd4c4eac12f9ee735d0545 animationclip/clip delay=0s duration=0.52s scale=0.45 offset=(-0.15,-0.15)wu drift=(0,0)wu/s; L2 a610b14bbc55477cbc78777a5a2e7ed1 animationclip/clip delay=0.1s duration=0.7s scale=0.95 offset=(0.25,0)wu drift=(0,0)wu/s","플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 0207c85c05dd4c4eac12f9ee735d0545 animationclip/clip delay=0s duration=0.52s scale=0.45 offset=(-0.15,-0.15)wu drift=(0,0)wu/s; L2 a610b14bbc55477cbc78777a5a2e7ed1 animationclip/clip delay=0.1s duration=0.7s scale=0.95 offset=(0.25,0)wu drift=(0,0)wu/s",0 planned primary clip,0.80,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,right-authored; role contract controls use,defense=false; attack based on player look/monster hit target,UNRESOLVED_IMPORT_PREVIEW,"(0.5,0.5) planned registration pivot; no autocrop/recenter",preserve current gameplay origin; final visual offset unresolved until labeled preview,"local build-up/impact only; layer drift, dash, projectile translation remain engine-owned",runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,old layers remain KEEP until art approval; exact final scale/offset is not invented in INPUT,true,true,n/a,n/a,n/a,n/a,n/a,READY
area_02,m_fire_boar,s_mon_fire_boar,액티브,CURRENT_CAST_LAYER,layer_ruids,L1,0207c85c05dd4c4eac12f9ee735d0545,KEEP,none until approved replacement,layer_ruids,L1,caster,current layer recipe,current layer recipe,0,0.52,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine FlipX by caster/target,SkillEffect.SpawnLayer,0.45,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(-0.15,-0.15) world unit","engine drift (0,0) world unit/s",runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,기존 리소스는 신규 아트 승인·반입 전까지 유지,false,true,n/a,n/a,n/a,n/a,n/a,READY
area_02,m_fire_boar,s_mon_fire_boar,액티브,CURRENT_CAST_LAYER,layer_ruids,L2,a610b14bbc55477cbc78777a5a2e7ed1,KEEP,none until approved replacement,layer_ruids,L2,map entity spawned at caster position sampled when delayed SpawnLayer executes,current layer recipe,current layer recipe,0.1,0.7,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine FlipX by caster/target,SkillEffect.SpawnLayer,0.95,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(0.25,0) world unit",position sampled at execution; after spawn map entity applies configured drift and does not follow caster,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,기존 리소스는 신규 아트 승인·반입 전까지 유지,false,true,n/a,n/a,n/a,n/a,n/a,READY
area_02,m_fire_boar,s_mon_fire_boar,액티브,ICON,icon_ruid,UI,f960bb921fb44bea91c95ea6b95f1d85,REPLACE_PLANNED,ICON/icon.png 256×256 RGBA,icon_ruid,UI icon,UI,inventory/skill UI,not world VFX,n/a,static,false,8 frames × 0.10s; same 384×384 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,none,false,UI layout controlled,"(0.5,0.5) planned registration pivot; no autocrop/recenter",UI layout controlled,static centered motif,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,VFX와 색·질감 언어 일치; 몬스터 원본을 그대로 복사하지 않음,true,ui,n/a,n/a,n/a,n/a,n/a,READY
area_02,m_stumpy,s_mon_stumpy,액티브,PROJECTILE,projectile_ruid,moving entity sprite,c6b3f052e977479ea5ad5329ce0981ca,REPLACE_PLANNED,PROJECTILE/F00.png...F03.png -> accepted AnimationClip,projectile_ruid,SkillProjectile SpriteRenderer,moving projectile entity,engine moves toward aimed/nearest target then hit at arrival,engine moves toward player then hit at arrival,0,0.35 entity lifetime; 0.32 art playback,false,4 frames × 0.08s = 0.32s one-shot; 0.03s lifetime margin,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,engine translation + ZRotation only; art direction-neutral,none in actual PROJECTILE path,current model/preview check at import,"(0.5,0.5) planned registration pivot; no autocrop/recenter",spawn at caster + skill_effect_height,frames animate local form only; engine owns translation and ZRotation,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,CAST fields absent; PROJECTILE+ICON only. Import must author non-loop clip at 0.08s/frame; runtime not run in V2.2.,true,true,5,3.335,0.8,0.35,unlimited,READY
area_02,m_stumpy,s_mon_stumpy,액티브,ICON,icon_ruid,UI,383249b0f9254764aa758b1bcc9bfee9,REPLACE_PLANNED,ICON/icon.png 256×256 RGBA,icon_ruid,UI icon,UI,inventory/skill UI,not world VFX,n/a,static,false,12 frames × 0.08s; same 512×512 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,none,false,UI layout controlled,"(0.5,0.5) planned registration pivot; no autocrop/recenter",UI layout controlled,static centered motif,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,VFX와 색·질감 언어 일치; 몬스터 원본을 그대로 복사하지 않음,true,ui,5,3.335,0.8,0.35,unlimited,READY
area_03,m_slime,s_mon_slime,액티브,APPROVED_REUSE_CAST_VFX+ICON,layer_ruids|icon_ruid,approved single layer,0ea4bec10d4c43f3aaded74dec60ca44|79543e5ad88d423ba676e55d69aa432c,APPROVED_REUSE,approved_reuse/AREA_00/* (byte-identical),layer_ruids|icon_ruid,approved mapping only,caster,AREA 00 report: left/right playback verified,AREA 00 report: monster caster playback verified,0,0.8,false,8 frames × 0.10s; same 256×256 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,approved left/right behavior,approved runtime behavior,1,"(0.5,0.5) planned registration pivot; no autocrop/recenter","(0,0) approved",approved frames preserved; no regeneration,runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,신규 생성 금지; reuse manifest SHA must match,false,true,n/a,n/a,n/a,n/a,n/a,READY
area_03,m_dark_stump,s_mon_dark_stump,버프,SELF_BUFF_CAST_VFX,layer_ruids,visual stack L1..L2,a77ea54c400e4b56a44ed05091a0ae53|566b0886b4cf4f3997a29ecd3a1954b5,REPLACE_PLANNED,VFX/F00... -> accepted AnimationClip,layer_ruids,replace visual stack as one accepted primary clip; do not duplicate across old layers automatically,caster at PlayCast time,"플레이어/몬스터 모두 자기 자신에게 효과 적용 성공 후 시전자 원점+h에 CAST 재생, FlipX 없음. L1 a77ea54c400e4b56a44ed05091a0ae53 animationclip/clip delay=0s duration=0.75s scale=0.7 offset=(0,0)wu drift=(0,0)wu/s; L2 566b0886b4cf4f3997a29ecd3a1954b5 animationclip/clip delay=0.1s duration=0.75s scale=0.55 offset=(0,0)wu drift=(0,0)wu/s","플레이어/몬스터 모두 자기 자신에게 효과 적용 성공 후 시전자 원점+h에 CAST 재생, FlipX 없음. L1 a77ea54c400e4b56a44ed05091a0ae53 animationclip/clip delay=0s duration=0.75s scale=0.7 offset=(0,0)wu drift=(0,0)wu/s; L2 566b0886b4cf4f3997a29ecd3a1954b5 animationclip/clip delay=0.1s duration=0.75s scale=0.55 offset=(0,0)wu drift=(0,0)wu/s",0 planned primary clip,0.80,false,8 frames × 0.10s; same 256×256 RGBA canvas,runtime offset=world unit; drift=world unit/s; art=pixel canvas; pivot=normalized,right-authored; role contract controls use,defense=false; attack based on player look/monster hit target,UNRESOLVED_IMPORT_PREVIEW,"(0.5,0.5) planned registration pivot; no autocrop/recenter",preserve current gameplay origin; final visual offset unresolved until labeled preview,"local build-up/impact only; layer drift, dash, projectile translation remain engine-owned",runtime_evidence/RUNTIME_CODE_EVIDENCE.md; ASSET_BINDING_PLAN.md,old layers remain KEEP until art approval; exact final scale/offset is not invented in INPUT,true,true,n/a,n/a,n/a,n/a,n/a,READY
